0.00200002,0.999998
0.00300003,0.999995
0.00400004,0.999992
0.00500005,0.999987
0.00600006,0.999982
0.00700007,0.999975
0.00800008,0.999968
0.00900009,0.999959
0.0100001,0.99995
0.0110001,0.999939
0.0120001,0.999928
0.0130001,0.999915
0.0140001,0.999902
0.0150002,0.999887
0.0160002,0.999872
0.0170002,0.999856
0.0180002,0.999838
0.0190002,0.99982
0.0200002,0.9998
0.0210002,0.99978
0.0220002,0.999758
0.0230002,0.999736
0.0240002,0.999712
0.0250003,0.999688
0.0260003,0.999662
0.0270003,0.999636
0.0280003,0.999608
0.0290003,0.99958
0.0300003,0.99955
0.0310003,0.99952
0.0320003,0.999488
0.0330003,0.999456
0.0340003,0.999422
0.0350004,0.999388
0.0360004,0.999352
0.0370004,0.999316
0.0380004,0.999278
0.0390004,0.99924
0.0400004,0.9992
0.0410004,0.99916
0.0420004,0.999118
0.0430004,0.999076
0.0440004,0.999032
0.0450005,0.998988
0.0460005,0.998942
0.0470005,0.998896
0.0480005,0.998848
0.0490005,0.9988
0.0500005,0.99875
0.0510005,0.9987
0.0520005,0.998648
0.0530005,0.998596
0.0540005,0.998542
0.0550006,0.998488
0.0560006,0.998432
0.0570006,0.998376
0.0580006,0.998318
0.0590006,0.99826
0.0600006,0.998201
0.0610006,0.99814
0.0620006,0.998079
0.0630006,0.998016
0.0640006,0.997953
0.0650007,0.997888
0.0660007,0.997823
0.0670007,0.997756
0.0680007,0.997689
0.0690007,0.99762
0.0700007,0.997551
0.0710007,0.997481
0.0720007,0.997409
0.0730007,0.997337
0.0740007,0.997263
0.0750008,0.997189
0.0760008,0.997113
0.0770008,0.997037
0.0780008,0.996959
0.0790008,0.996881
0.0800008,0.996802
0.0810008,0.996721
0.0820008,0.99664
0.0830008,0.996557
0.0840008,0.996474
0.0850009,0.99639
0.0860009,0.996304
0.0870009,0.996218
0.0880009,0.99613
0.0890009,0.996042
0.0900009,0.995953
0.0910009,0.995862
0.0920009,0.995771
0.0930009,0.995679
0.0940009,0.995585
0.095001,0.995491
0.096001,0.995395
0.097001,0.995299
0.098001,0.995202
0.099001,0.995103
0.100001,0.995004
0.101001,0.994904
0.102001,0.994802
0.103001,0.9947
0.104001,0.994597
0.105001,0.994492
0.106001,0.994387
0.107001,0.994281
0.108001,0.994174
0.109001,0.994065
0.110001,0.993956
0.111001,0.993846
0.112001,0.993734
0.113001,0.993622
0.114001,0.993509
0.115001,0.993395
0.116001,0.993279
0.117001,0.993163
0.118001,0.993046
0.119001,0.992928
0.120001,0.992808
0.121001,0.992688
0.122001,0.992567
0.123001,0.992445
0.124001,0.992322
0.125001,0.992198
0.126001,0.992072
0.127001,0.991946
0.128001,0.991819
0.129001,0.991691
0.130001,0.991562
0.131001,0.991432
0.132001,0.9913
0.133001,0.991168
0.134001,0.991035
0.135001,0.990901
0.136001,0.990766
0.137001,0.99063
0.138001,0.990493
0.139001,0.990355
0.140001,0.990216
0.141001,0.990076
0.142001,0.989935
