0,0
0.001,0.001
0.002,0.002
0.003,0.003
0.004,0.00399999
0.005,0.00499998
0.006,0.00599996
0.007,0.00699994
0.008,0.00799991
0.009,0.00899988
0.01,0.00999983
0.011,0.0109998
0.012,0.0119997
0.013,0.0129996
0.014,0.0139995
0.015,0.0149994
0.016,0.0159993
0.017,0.0169992
0.018,0.017999
0.019,0.0189989
0.02,0.0199987
0.021,0.0209985
0.022,0.0219982
0.023,0.022998
0.024,0.0239977
0.025,0.0249974
0.026,0.0259971
0.027,0.0269967
0.028,0.0279963
0.029,0.0289959
0.03,0.0299955
0.031,0.030995
0.032,0.0319945
0.033,0.032994
0.034,0.0339934
0.035,0.0349929
0.036,0.0359922
0.037,0.0369916
0.038,0.0379909
0.039,0.0389901
0.04,0.0399893
0.041,0.0409885
0.042,0.0419877
0.043,0.0429868
0.044,0.0439858
0.045,0.0449848
0.046,0.0459838
0.047,0.0469827
0.048,0.0479816
0.049,0.0489804
0.05,0.0499792
0.051,0.0509779
0.052,0.0519766
0.053,0.0529752
0.054,0.0539738
0.055,0.0549723
0.056,0.0559707
0.057,0.0569691
0.058,0.0579675
0.059,0.0589658
0.06,0.059964
0.061,0.0609622
0.062,0.0619603
0.063,0.0629583
0.064,0.0639563
0.065,0.0649542
0.066,0.0659521
0.067,0.0669499
0.068,0.0679476
0.069,0.0689453
0.07,0.0699428
0.071,0.0709404
0.072,0.0719378
0.073,0.0729352
0.074,0.0739325
0.075,0.0749297
0.076,0.0759269
0.077,0.0769239
0.078,0.0779209
0.079,0.0789179
0.08,0.0799147
0.081,0.0809115
0.082,0.0819081
0.083,0.0829047
0.084,0.0839013
0.085,0.0848977
0.086,0.085894
0.087,0.0868903
0.088,0.0878865
0.089,0.0888826
0.09,0.0898785
0.091,0.0908745
0.092,0.0918703
0.093,0.092866
0.094,0.0938616
0.095,0.0948572
0.096,0.0958526
0.097,0.096848
0.098,0.0978432
0.099,0.0988384
0.1,0.0998334
0.101,0.100828
0.102,0.101823
0.103,0.102818
0.104,0.103813
0.105,0.104807
0.106,0.105802
0.107,0.106796
0.108,0.10779
0.109,0.108784
0.11,0.109778
0.111,0.110772
0.112,0.111766
0.113,0.11276
0.114,0.113753
0.115,0.114747
0.116,0.11574
0.117,0.116733
0.118,0.117726
0.119,0.118719
0.12,0.119712
0.121,0.120705
0.122,0.121698
0.123,0.12269
0.124,0.123682
0.125,0.124675
0.126,0.125667
0.127,0.126659
0.128,0.127651
0.129,0.128643
0.13,0.129634
0.131,0.130626
0.132,0.131617
0.133,0.132608
0.134,0.133599
0.135,0.13459
0.136,0.135581
0.137,0.136572
0.138,0.137562
0.139,0.138553
0.14,0.139543
0.141,0.140533
0.142,0.141523
0.143,0.142513
0.144,0.143503
0.145,0.144492
0.146,0.145482
0.147,0.146471
0.148,0.14746
0.149,0.148449
0.15,0.149438
0.151,0.150427
0.152,0.151415
0.153,0.152404
0.154,0.153392
0.155,0.15438
0.156,0.155368
0.157,0.156356
0.158,0.157343
0.159,0.158331
0.16,0.159318
0.161,0.160305
0.162,0.161292
0.163,0.162279
0.164,0.163266
0.165,0.164252
0.166,0.165239
0.167,0.166225
0.168,0.167211
0.169,0.168197
0.17,0.169182
0.171,0.170168
0.172,0.171153
0.173,0.172138
0.174,0.173123
0.175,0.174108
0.176,0.175093
0.177,0.176077
0.178,0.177062
0.179,0.178046
0.18,0.17903
0.181,0.180013
0.182,0.180997
0.183,0.18198
0.184,0.182964
0.185,0.183947
0.186,0.184929
0.187,0.185912
0.188,0.186895
0.189,0.187877
